PO_post_type,PO_URL,PO_number_comments,PO_numbr_likes,PO_description,PO_number_view_count,Year,Month
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/262978487_3023857514522854_1280976092548320817_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=GhlIccB9gq0AX8mEEWy&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjcyMTE4NDYyMDQxNDMxMDA0Mg%3D%3D.2-ccb7-5&oh=00_AfC_TPZH5WSYx_t-4FX5LZqAGxUyfWopbtnjMMreZADSoA&oe=6454F91A&_nc_sid=6136e7,0,11,"Archie's way of celebrating a wicket!
- Stay safe and healthy everyone.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",0,2021,12
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/210260661_498775804753857_5675560058044439239_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=nWXNrZDfXg8AX9h5RO_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjYwOTcyMDc0MDI2ODQ5MjIxMg%3D%3D.2-ccb7-5&oh=00_AfAo4kcxCS27zQqHBF51Gi0_X-_GLBwQXT_tGsEEQ9gCSw&oe=6456AEEB&_nc_sid=6136e7,0,11,"Archie approves Erdinger!
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @erdingersg #dogsofinstagram #dog #dogoftheday #beagle #beagles #beaglesofinstagram #beaglelove #doglife #doggo #doglover #beer #beerstagram #erdinger",0,2021,7
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/196614377_957372168330996_971102902997117250_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=2Ego7KLh2t8AX9YvJVN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU4ODY5Nzk0NjM2ODYzOTQxNA%3D%3D.2-ccb7-5&oh=00_AfB5YFdSecW0RJIjKH93veC9DzQC4LZlFv7yDZ8FAXs22A&oe=6455EDD0&_nc_sid=6136e7,0,11,Archie and Pluto time.,0,2021,6
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/143566535_2615381432094840_8156231238336854980_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=YpkfbTAN0owAX-TzfOM&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ5NzQ4OTkzMjk0MTQxMjQ4NQ%3D%3D.2-ccb7-5&oh=00_AfCYmEqQh06sVtO41ZICtSW1mukeCzomIP8vVPAdX3ZoSg&oe=64557A8E&_nc_sid=6136e7,0,11,"I have no intentions to let mummy concentrate on her work today. 
Putting her to sleep is my job today. 🤪
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",0,2021,1
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/119072680_317745026196886_6632614198295330941_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=aBV5kaO2YJEAX_gSv3F&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5NjYwNDc4MTI2MTQ3ODgzNg%3D%3D.2-ccb7-5&oh=00_AfByDuO-YtG_b09QU83CqRbovn_HsOjh6H3Ggt3jAQ07IQ&oe=64555A80&_nc_sid=6136e7,0,11,"Live life to the fullest, and focus on the food. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar #amazonpetssg #amazonsg",0,2020,9
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/119224379_1059367111171159_4821489999665625582_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=iltXR4ZmRVwAX8ou5HN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5NjI2Njc5NDQ3MjMzMjczOQ%3D%3D.2-ccb7-5&oh=00_AfCABqMSjr1lARBko7x4BOOFCxdlWrsKdLzMG_in9WwtqA&oe=6455F908&_nc_sid=6136e7,0,11,"Archie can get serious when comes to treats. A story of Archie waiting for a treat, telling mummy the kitchen is on the left and fridge is full of his TREATS, smelling for authenticity and yeah a smile that's a only way to Mama's heart. Num num num num ♥️♥️♥️#amazonpetssg @sauravsahusg @sauravsahu25 @sujatha.sureshkumar",0,2020,9
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/118288044_790609415078980_4472411236770620058_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=oLZRzQ0kx1QAX-8iZV1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NDc2MDgwOTg2MTc3MTQ1Mw%3D%3D.2-ccb7-5&oh=00_AfDp91Ewb_lhePVOR4TV3SxK8zmO_PWd2iwJB3ULYSvuLQ&oe=645534D7&_nc_sid=6136e7,0,11,"Peek A Boo, Peek A Boo, I see you. This is how I get away from stealing. #amazonsg #amazonpetssg",0,2020,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/117732169_157841959277421_6625533341929710665_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=rWIMnSFSKq4AX-Lffm4&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM3NjgxMjczMDU1ODg0OTEyNg%3D%3D.2-ccb7-5&oh=00_AfDyFZ7fplNmt6GLmFfTywkGfzX1GhcL1sGdcpdhbf56zQ&oe=6455CA86&_nc_sid=6136e7,0,11,"Snoozing away the weekend
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar",0,2020,8
8,,0,11,"Be like Archie. Focus on brightest things in life. Life can be uncertain and scary just like fireworks to dogs. Be strong, work hard and we can reach heights. Happy birthday Singapore. Archie celebrating National Day. @sauravsahusg  @sauravsahu25 @sujatha.sureshkumar",0,2020,8
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/117315470_663401674257752_1647080392058410942_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=BgeVF2ABD0QAX_2rqed&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM2OTg2MzU3Mjk2Mjc5MTAyOA%3D%3D.2-ccb7-5&oh=00_AfBwQ917De6an1GG5oy4WdjAQvgFS_ktCfhF7OvIKJrLTg&oe=64563286&_nc_sid=6136e7,0,11,Joy and bliss can come from little things in life. Just like how I make my hoomans happy. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,0,2020,8
8,,0,11,Archie and Mama loves ♥️♥️♥️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,7
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/105962415_303358460801267_81439223773149057_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=VPXu4BkeppEAX-LY1zQ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM0MjkyNDYxMDMxODk3OTg0Ng%3D%3D.2-ccb7-5&oh=00_AfAiaj1p27i8wFLe9TgOmqkOlMSD65oaLqfA7jJWbc1I5Q&oe=645624B7&_nc_sid=6136e7,0,11,"When mama thinks I can fit into anything and I shall do it for once to fit into teeny tiny box. After all mama is holding to a TREAT!! 😋😋😋
@sauravsahu25 @sujatha.sureshkumar",0,2020,6
8,,0,11,What the world needs today is compassion and precaution. Chill out like Archie and Crockie. 😀,0,2020,3
8,,0,11,Brotherhood,0,2020,3
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/242108919_3828376043929099_8366623712991995376_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=clnFvlVlCpAAX9tHGOB&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY2NDQ4MTYxNzcwODc1MDM3OQ%3D%3D.2-ccb7-5&oh=00_AfA3nOgxwjE_rbeA0OEBmgRW6dVvFSMo6B1JWv6dwZkdhQ&oe=64566281&_nc_sid=6136e7,4,10,"TGIF!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,9
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/143784578_893359078077098_3381077665181284395_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=LdSLMJCQYn8AX9_T5wE&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ5ODcyNDU0OTE1NzYwNzA1Mg%3D%3D.2-ccb7-5&oh=00_AfC6oHf5k3adHuu_PFSX-m7M006rKYGIql7VJW0jOnxfVw&oe=6454D4C5&_nc_sid=6136e7,1,10,"From someone who doesn't like waters to someone who considers swimming.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",49,2021,1
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/238905851_356056035988347_2012335581771106293_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=mIAypZSR86IAX-wi-0i&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY0MzAzMDY1MDk2MjM0NzUyNw%3D%3D.2-ccb7-5&oh=00_AfDy6srUWJ15h_sByfPJwNpPikVR0eRLmNefq-XRP5v6Kw&oe=6455A340&_nc_sid=6136e7,1,10,"Sherlock paws.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/132204301_152721519614765_8552982303187676123_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=1IY2FUXS1EkAX-6x0GO&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ3MTI5OTMyMzAwODU3NTg0OQ%3D%3D.2-ccb7-5&oh=00_AfBenZQyhruHkXM5ClXHWbKBV2Y2rQR-XKdiM8t3q3Snig&oe=6455EF85&_nc_sid=6136e7,1,10,"Is it Noah's Ark? Or is it Marina bay sands? 
Archie's interest for royal paw ambassador.
 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar",0,2020,12
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/145349739_115718200473486_9158025736317846745_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=uhDCBJwQQIcAX883exU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUwMDk4ODc3NjA0ODAxMzQ0NA%3D%3D.2-ccb7-5&oh=00_AfAT8Af9Z23sLNvijvjl9okICI5YhzapJ-FN1UiFaPkyaA&oe=6455A138&_nc_sid=6136e7,0,10,COCONUT WATER.😋😋 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,57,2021,2
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/272775023_2399227776880606_8912441062048041953_n.jpg?stp=dst-jpg_e35_p360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=lIF9HLAp_rsAX-I1n-6&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjc2MTU5ODM4MjE3MjI1MjQ5MA%3D%3D.2-ccb7-5&oh=00_AfDwHqhssdtl1heZHhI9b69RwncWBImFVFsw8w45HktBLQ&oe=645528F9&_nc_sid=6136e7,0,10,"Just remember to take a slide and have fun! @sauravsahu25 @sauravsahusg @sujatha.sureshkumar
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",56,2022,1
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/118294159_343564926816048_1507878972583292704_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=lHnImrYIhvIAX8DYjpz&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NDY5Njk2OTI4MzM1MzEyMA%3D%3D.2-ccb7-5&oh=00_AfA_sBqfuPKUH-s6Xfw5Lug4a5WsPFIH57eoNQwtVqYpKg&oe=64568CCD&_nc_sid=6136e7,0,10,It's Amazon prime video time. Good times with crazy friends make beautiful memories. #amazonsg #amazonpetssg,45,2020,8
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/218083505_501189397826508_4472109247943598744_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ZLBT51wneuMAX-vgact&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjYxOTg2NjM0NzcyMzkyOTUwNg%3D%3D.2-ccb7-5&oh=00_AfBm_cKaRKThLWLzHRpZrsDlHXLVcjQSbdfrOEEQwymSvw&oe=64558ECC&_nc_sid=6136e7,0,10,"I want Kizhukatai.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",40,2021,7
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/148814005_488498642528213_4033881719159580620_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=QduI-uvn4g4AX-VDEmZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUwNjA0MTQyMzg5MzQ1OTgyNw%3D%3D.2-ccb7-5&oh=00_AfApU81Idq2FYeorH5v8Vwx7mBBZkfYHEpZHp2_ZGwkv9A&oe=6454F25F&_nc_sid=6136e7,0,10,"Nelson Mandela once said Remember to smile. 
I say keep a treat ready to make it BIG.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",35,2021,2
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/315763418_480579943913840_6475044777074950048_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=3sFvmpINNicAX8gM57X&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk3NDAyMjIxMTc4Nzg5MTgxNg%3D%3D.2-ccb7-5&oh=00_AfDIowCHbmfTPGxUQf_3-f8ji2gj-wlo8tg_yWZtY-UjAA&oe=6455AF00&_nc_sid=6136e7,0,10,"With no treat and effort, my uncle has become a beagle’s favourite! How does he even do that? 😄",0,2022,11
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/284265475_603299467357698_1115456952650169217_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=yNQO3rNjeTkAX_vEbBI&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg0NzgzNzI0MTUwMDEwODkyMQ%3D%3D.2-ccb7-5&oh=00_AfBBsNwL21D4oGTRNwaMxiRrsWieLXniysBrYBXvxBg-sw&oe=64555581&_nc_sid=6136e7,0,10,Family 🥰😍❤️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2022,5
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/173927795_1344253582628679_2982741552369614813_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=h5669fPC-0cAX8sIbDB&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU1Mzg2NzMwMDU1NTIyNDU2MA%3D%3D.2-ccb7-5&oh=00_AfBGPJY4IpEE0ZNYS_66zinTSz0WP2RXG4oARQM5hJp6xA&oe=6455A5F5&_nc_sid=6136e7,0,10,Joy of stealing the foot wear!,0,2021,4
8,,0,10,On his own this week. ☺️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2021,2
8,,0,10,Archie's favorite sport - finding shuttle cork. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,12
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/123667855_1705676499592959_4161753021302141031_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_wzMag_fuokAX90Ozok&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQzMzU4NjQ4NTQ0NDE5ODI5NA%3D%3D.2-ccb7-5&oh=00_AfCEyco0BR4pGHvp_TqfTS2ACMaYDIO3CQ05EoIFDldCnQ&oe=645689B4&_nc_sid=6136e7,0,10,Archie with his favorite toy. ☺️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,11
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/118563137_635815434009941_9145577111846662119_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=PIO3jBo2oE4AX9UwkNN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NjE3NDA5OTcxMjIyNjE0Mw%3D%3D.2-ccb7-5&oh=00_AfDSzm_bC2gZ6ZTm2UxOde59d8ZO6rnUVs5i295cY79C2w&oe=645653D0&_nc_sid=6136e7,0,10,"Roll here, roll there... Roll roll roll #amazonsg #amazonpetssg",0,2020,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/118249604_630182404587765_619898493975672893_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=eqxgbb628h0AX84hkjw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NjE3MjYzNzEwNzk5OTY0MQ%3D%3D.2-ccb7-5&oh=00_AfDc8y6BAj7gwsPb2_3YVv37NQ7xFGC1jo2A7o4X7ZsEdA&oe=645563C1&_nc_sid=6136e7,0,10,"Aum mani padme hum....
Treat Treat Treat #amazonsg #amazonpetssg",0,2020,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/118285705_1257898471217686_1816595026876685863_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=9PgiijH3nEMAX_gMWT7&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NDY4OTYzMjQ4OTM3MjEyMQ%3D%3D.2-ccb7-5&oh=00_AfA_6GAXee8Xv_aOdMjQhmT5sypUNt8eN5H0c6-9oamjlg&oe=645525B6&_nc_sid=6136e7,0,10,A bundle of surprises with #amazonsg #amazonpetssg,0,2020,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/117202617_163012702065075_2873876905149602219_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=u4_qjH_f73gAX-J2w-V&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM3MTI2NzUzNzcyNjMxNTYxNQ%3D%3D.2-ccb7-5&oh=00_AfBMQ9EkvN3kraD3Z7ZJZGjNIe7u5N0pSijxzjGhvl7SpA&oe=64553132&_nc_sid=6136e7,0,10,When a smile can warm up the whole surrounding. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,0,2020,8
8,,0,10,When Archie and daddy are in opposite sides and Archie swims towards daddy. Daddy love ♥️♥️♥️ @sauravsahu25 @sauravsahusg  @sujatha.sureshkumar,0,2020,7
8,,3,9,"This is how I melt Mama's heart. ♥️♥️
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",0,2020,10
8,,2,9,Archie's 2nd birthday,0,2020,6
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/339853524_3463644800590731_7261281519033353221_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=JuM435-iMO4AX_cgc7P&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTUyMDU0MzMwNzMyMDAyNA%3D%3D.2-ccb7-5&oh=00_AfCRF3r7eaAsIoZE0MwWXFhI1BzZwC6wV3OAdrC5xo4ghg&oe=64552E16&_nc_sid=6136e7,1,9,Thank you for the beautiful portrait @vasuscribbles!,0,2023,4
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/258767962_4712240318822605_9154041689033968568_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=YcQXabtJYXgAX8jvfCC&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjcxMDA1NTMxNTUyODUwMTE4Nw%3D%3D.2-ccb7-5&oh=00_AfBLcQm1VwvoSSnMQpL-xlgVp9_7SfC71948OeBUp-emvg&oe=64567025&_nc_sid=6136e7,1,9,"It’s Friday night. Time to be a hero and rescue some wine trapped in a bottle.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,11
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/238769994_4390373534359942_3273360019831974876_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=-JKJh_wMshAAX8M_szV&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY0MzAzMzE0MDAzODY2ODczOQ%3D%3D.2-ccb7-5&oh=00_AfCAuarxVSamrRnN7Fzxio84cmhi62GbJQuaUl5wL7DyoA&oe=64564D93&_nc_sid=6136e7,1,9,"Don't disturb! Its netflix time.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,8
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/272785781_1135773910293855_4377437059625078065_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=5R4A4UQvj3IAX-eQ063&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjc2MTU4OTY1NDczOTg1NTgxNg%3D%3D.2-ccb7-5&oh=00_AfALX3Mo3Tdyi_b4kn8R_FyhMrgCWTQvlr4rSfSkmrHTtg&oe=6456A704&_nc_sid=6136e7,0,9,A beagle who listens to his master and a beagle who just wants a treat!,45,2022,1
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/149034753_448635212853245_117362971819951057_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=sLkxRmcSRxoAX-v07-Z&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUwODEwNTQwMzI2MDUyMjkxOQ%3D%3D.2-ccb7-5&oh=00_AfCvWqQxOet2tafBk9kh_oyBSF-8FzkTcvksDLvsRA6dVg&oe=64560169&_nc_sid=6136e7,0,9,"Archie and the mischievous shuttle cork
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",41,2021,2
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/119127141_147510543501947_1506956470734291415_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=bNi26FngXTEAX8edhXL&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5NjU4MzgxMjAwNjM0NjYwMA%3D%3D.2-ccb7-5&oh=00_AfCOWj2WVRGkPofpZB1OUCQoGjT70hDnDBsG3CfwA2lLvQ&oe=6455A304&_nc_sid=6136e7,0,9,"When life give you puddles, splash in them. Run run run @sauravsahusg @sauravsahu25 @sujatha.sureshkumar",34,2020,9
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/134960195_220878509631416_4654934458761006036_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=BGlyEz9JQGEAX9IZs8-&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ3ODI3NjQ1ODM5MDYxOTU0Mg%3D%3D.2-ccb7-5&oh=00_AfA2434_rSlslgQVCUf2iBamt1LlbLJpSiC86IQkQnnaoQ&oe=64550897&_nc_sid=6136e7,0,9,Mine mine mine it's mine mom.. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,32,2021,1
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/342701528_2338311609682826_4793728366200339586_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=x0jV0GqxD5AAX8PKZJS&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NzMxMjA2NjMzNjI1Nzk3NQ%3D%3D.2-ccb7-5&oh=00_AfDOeISG44XCKBNbd-CIu1RCWXPrb9iVC-xDInrYH3dZpQ&oe=64551E77&_nc_sid=6136e7,0,9,Monitor lizards spotted in the house!,0,2023,4
